Mooring Name,Latitude,Longitude,Date,Time,SST_C,Salinity
HOG_REEF_64W_32N,32.457,-64.835,9/2/2017,9:17,28.389,36.544
HOG_REEF_64W_32N,32.457,-64.835,9/2/2017,12:17,28.4,36.551
HOG_REEF_64W_32N,32.457,-64.835,9/2/2017,15:17,28.532,36.543
HOG_REEF_64W_32N,32.457,-64.835,9/2/2017,18:17,28.488,36.549
HOG_REEF_64W_32N,32.457,-64.835,9/2/2017,21:17,28.485,36.538
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,0:17,28.418,36.536
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,3:17,28.42,36.542
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,6:17,28.41,36.546
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,9:17,28.346,36.548
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,12:17,28.32,36.549
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,15:17,28.624,36.554
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,18:17,28.937,36.562
HOG_REEF_64W_32N,32.457,-64.835,9/3/2017,21:17,28.8,36.559
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,0:17,28.656,36.556
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,3:17,28.647,36.563
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,6:17,28.694,36.57
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,9:17,28.555,36.57
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,12:17,28.39,36.556
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,15:17,29.03,36.581
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,18:17,29.22,36.583
HOG_REEF_64W_32N,32.457,-64.835,9/4/2017,21:17,29.065,36.577
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,0:17,28.943,36.578
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,3:17,28.954,36.585
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,6:17,28.85,36.583
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,9:17,28.691,36.577
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,12:17,28.758,36.573
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,15:17,28.954,36.58
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,18:17,29.099,36.584
HOG_REEF_64W_32N,32.457,-64.835,9/5/2017,21:17,29.11,36.585
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,0:17,29.013,36.578
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,3:17,28.784,36.576
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,6:17,28.707,36.584
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,9:17,28.62,36.587
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,12:17,28.504,36.592
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,15:17,28.538,36.599
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,18:17,28.777,36.6
HOG_REEF_64W_32N,32.457,-64.835,9/6/2017,21:17,28.853,36.597
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,0:17,28.599,36.602
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,3:17,28.406,36.588
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,6:17,28.472,36.61
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,9:17,28.555,36.606
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,12:17,28.406,36.613
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,15:17,28.384,36.599
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,18:17,28.777,36.616
HOG_REEF_64W_32N,32.457,-64.835,9/7/2017,21:17,28.845,36.614
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,0:17,28.789,36.621
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,3:17,28.559,36.602
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,6:17,28.579,36.62
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,9:17,28.565,36.626
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,12:17,28.424,36.612
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,15:17,28.612,36.611
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,18:17,28.806,36.61
HOG_REEF_64W_32N,32.457,-64.835,9/8/2017,21:17,28.902,36.621
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,0:17,28.89,36.622
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,3:17,28.754,36.62
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,6:17,28.75,36.624
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,9:17,28.665,36.636
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,12:17,28.646,36.63
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,15:17,28.708,36.619
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,18:17,29.019,36.63
HOG_REEF_64W_32N,32.457,-64.835,9/9/2017,21:17,29.002,36.641
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,0:17,28.952,36.644
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,3:17,28.768,36.628
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,6:17,28.779,36.638
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,9:17,28.719,36.647
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,12:17,28.69,36.646
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,15:17,28.81,36.613
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,18:17,29.003,36.619
HOG_REEF_64W_32N,32.457,-64.835,9/10/2017,21:17,29.08,36.624
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,0:17,28.971,36.62
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,3:17,28.818,36.62
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,6:17,28.853,36.625
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,9:17,28.801,36.629
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,12:17,28.703,36.643
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,15:17,28.616,36.636
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,18:17,28.762,36.656
HOG_REEF_64W_32N,32.457,-64.835,9/11/2017,21:17,28.697,36.661
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,0:17,28.618,36.668
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,3:17,28.496,36.666
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,6:17,28.388,36.676
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,9:17,28.291,36.683
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,12:17,28.26,36.672
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,15:17,28.396,36.628
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,18:17,28.53,36.633
HOG_REEF_64W_32N,32.457,-64.835,9/12/2017,21:17,28.599,36.652
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,0:17,28.461,36.671
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,3:17,28.169,36.69
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,6:17,28.227,36.696
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,9:17,28.154,36.7
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,12:17,28.12,36.687
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,15:17,28.326,36.676
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,18:17,28.381,36.709
HOG_REEF_64W_32N,32.457,-64.835,9/13/2017,21:17,28.408,36.712
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,0:17,28.352,36.712
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,3:17,28.237,36.671
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,6:17,28.135,36.674
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,9:17,28.138,36.706
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,12:17,28.085,36.719
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,15:17,28.154,36.723
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,18:17,28.293,36.726
HOG_REEF_64W_32N,32.457,-64.835,9/14/2017,21:17,28.358,36.731
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,0:17,28.307,36.694
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,3:17,28.274,36.692
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,6:17,28.226,36.682
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,9:17,28.163,36.69
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,12:17,28.151,36.687
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,15:17,28.263,36.687
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,18:17,28.449,36.692
HOG_REEF_64W_32N,32.457,-64.835,9/15/2017,21:17,28.531,36.693
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,0:17,28.416,36.698
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,3:17,28.298,36.701
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,6:17,28.241,36.705
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,9:17,28.253,36.704
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,12:17,28.053,36.713
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,15:17,28.261,36.708
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,18:17,28.426,36.71
HOG_REEF_64W_32N,32.457,-64.835,9/16/2017,21:17,28.421,36.712
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,0:17,28.256,36.716
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,3:17,28.203,36.721
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,6:17,28.111,36.725
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,9:17,28.059,36.73
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,12:17,27.984,36.735
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,15:17,28.123,36.734
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,18:17,28.168,36.737
HOG_REEF_64W_32N,32.457,-64.835,9/17/2017,21:17,28.212,36.734
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,0:17,28.134,36.739
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,3:17,28.038,36.735
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,6:17,27.997,36.737
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,9:17,27.915,36.717
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,12:17,27.786,36.718
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,15:17,27.835,36.721
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,18:17,27.827,36.727
HOG_REEF_64W_32N,32.457,-64.835,9/18/2017,21:17,27.711,36.733
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,0:17,27.692,36.744
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,3:17,27.612,36.743
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,6:17,27.601,36.663
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,9:17,27.547,36.655
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,12:17,27.539,36.665
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,15:17,27.608,36.671
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,18:17,27.718,36.67
HOG_REEF_64W_32N,32.457,-64.835,9/19/2017,21:17,27.735,36.664
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,0:17,27.673,36.655
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,3:17,27.569,36.631
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,6:17,27.559,36.647
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,9:17,27.494,36.646
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,12:17,27.526,36.604
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,15:17,27.743,36.642
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,18:17,27.935,36.644
HOG_REEF_64W_32N,32.457,-64.835,9/20/2017,21:17,27.981,36.66
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,0:17,27.892,36.663
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,3:17,27.866,36.664
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,6:17,27.82,36.635
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,9:17,27.784,36.634
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,12:17,27.782,36.655
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,15:17,27.862,36.664
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,18:17,28.072,36.668
HOG_REEF_64W_32N,32.457,-64.835,9/21/2017,21:17,28.115,36.675
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,0:17,28.085,36.679
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,3:17,28.028,36.678
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,6:17,27.936,36.666
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,9:17,27.9,36.664
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,12:17,27.905,36.685
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,15:17,28.081,36.693
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,18:17,28.268,36.695
HOG_REEF_64W_32N,32.457,-64.835,9/22/2017,21:17,28.287,36.69
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,0:17,28.198,36.691
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,3:17,28.073,36.683
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,6:17,27.915,36.671
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,9:17,27.94,36.681
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,12:17,27.992,36.696
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,15:17,28.088,36.693
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,18:17,28.114,36.678
HOG_REEF_64W_32N,32.457,-64.835,9/23/2017,21:17,28.158,36.681
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,0:17,28.132,36.691
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,3:17,28.045,36.72
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,6:17,28.013,36.698
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,9:17,27.988,36.692
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,12:17,27.98,36.702
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,15:17,27.99,36.705
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,18:17,28.178,36.727
HOG_REEF_64W_32N,32.457,-64.835,9/24/2017,21:17,28.222,36.73
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,0:17,28.164,36.708
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,3:17,28.087,36.704
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,6:17,27.93,36.7
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,9:17,27.819,36.694
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,12:17,27.815,36.695
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,15:17,27.83,36.706
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,18:17,27.989,36.742
HOG_REEF_64W_32N,32.457,-64.835,9/25/2017,21:17,28.016,36.76
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,0:17,27.911,36.742
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,3:17,27.822,36.732
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,6:17,27.719,36.714
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,9:17,27.638,36.715
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,12:17,27.623,36.714
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,15:17,27.711,36.718
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,18:17,27.808,36.718
HOG_REEF_64W_32N,32.457,-64.835,9/26/2017,21:17,27.812,36.748
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,0:17,27.779,36.727
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,3:17,27.735,36.725
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,6:17,27.681,36.722
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,9:17,27.589,36.728
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,12:17,27.554,36.725
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,15:17,27.625,36.728
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,18:17,27.733,36.748
HOG_REEF_64W_32N,32.457,-64.835,9/27/2017,21:17,27.766,36.768
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,0:17,27.717,36.765
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,3:17,27.651,36.761
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,6:17,27.578,36.765
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,9:17,27.495,36.757
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,12:17,27.504,36.779
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,15:17,27.605,36.791
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,18:17,27.691,36.782
HOG_REEF_64W_32N,32.457,-64.835,9/28/2017,21:17,27.775,36.79
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,0:17,27.667,36.768
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,3:17,27.611,36.756
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,6:17,27.589,36.754
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,9:17,27.553,36.751
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,12:17,27.552,36.746
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,15:17,27.608,36.751
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,18:17,27.729,36.756
HOG_REEF_64W_32N,32.457,-64.835,9/29/2017,21:17,27.698,36.764
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,0:17,27.482,36.77
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,3:17,27.472,36.772
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,6:17,27.488,36.772
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,9:17,27.453,36.769
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,12:17,27.42,36.761
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,15:17,27.629,36.755
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,18:17,27.78,36.754
HOG_REEF_64W_32N,32.457,-64.835,9/30/2017,21:17,27.786,36.755
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,0:17,27.722,36.766
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,3:17,27.692,36.754
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,6:17,27.501,36.752
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,9:17,27.42,36.757
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,12:17,27.501,36.761
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,15:17,27.456,36.759
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,18:17,27.426,36.719
HOG_REEF_64W_32N,32.457,-64.835,10/1/2017,21:17,27.339,36.668
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,0:17,27.185,36.657
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,3:17,27.01,36.696
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,6:17,26.991,36.746
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,9:17,26.909,36.751
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,12:17,26.779,36.756
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,15:17,26.789,36.719
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,18:17,26.859,36.708
HOG_REEF_64W_32N,32.457,-64.835,10/2/2017,21:17,26.843,36.751
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,0:17,26.704,36.767
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,3:17,26.556,36.754
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,6:17,26.428,36.747
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,9:17,26.294,36.761
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,12:17,26.229,36.77
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,15:17,26.316,36.786
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,18:17,26.407,36.793
HOG_REEF_64W_32N,32.457,-64.835,10/3/2017,21:17,26.623,36.794
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,0:17,26.355,36.807
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,3:17,26.122,36.807
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,6:17,26.013,36.809
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,9:17,25.939,36.816
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,12:17,25.968,36.819
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,15:17,25.786,36.828
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,18:17,25.922,36.827
HOG_REEF_64W_32N,32.457,-64.835,10/4/2017,21:17,25.862,36.834
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,0:17,25.746,36.839
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,3:17,25.857,36.822
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,6:17,25.828,36.811
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,9:17,25.744,36.813
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,12:17,25.657,36.823
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,15:17,25.679,36.828
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,18:17,25.873,36.821
HOG_REEF_64W_32N,32.457,-64.835,10/5/2017,21:17,25.828,36.831
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,0:17,25.858,36.814
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,3:17,26.509,36.691
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,6:17,26.058,36.77
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,9:17,25.6,36.834
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,12:17,25.56,36.839
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,15:17,26.427,36.665
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,18:17,26.01,36.761
HOG_REEF_64W_32N,32.457,-64.835,10/6/2017,21:17,26.111,36.747
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,0:17,26.515,36.636
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,3:17,26.482,36.627
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,6:17,26.135,36.712
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,9:17,25.922,36.755
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,12:17,25.807,36.776
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,15:17,25.884,36.802
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,18:17,26.035,36.8
HOG_REEF_64W_32N,32.457,-64.835,10/7/2017,21:17,26.023,36.805
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,0:17,26.393,36.603
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,3:17,26.443,36.557
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,6:17,26.258,36.613
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,9:17,26.051,36.679
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,12:17,26.429,36.524
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,15:17,26.475,36.566
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,18:17,26.358,36.655
HOG_REEF_64W_32N,32.457,-64.835,10/8/2017,21:17,26.179,36.751
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,0:17,26.039,36.78
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,3:17,26.428,36.56
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,6:17,26.332,36.572
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,9:17,26.191,36.624
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,12:17,26.291,36.552
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,15:17,26.336,36.591
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,18:17,26.141,36.75
HOG_REEF_64W_32N,32.457,-64.835,10/9/2017,21:17,26.129,36.778
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,0:17,25.999,36.787
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,3:17,26.386,36.569
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,6:17,26.39,36.564
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,9:17,26.304,36.582
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,12:17,26.234,36.608
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,15:17,26.126,36.675
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,18:17,26.173,36.72
HOG_REEF_64W_32N,32.457,-64.835,10/10/2017,21:17,26.154,36.769
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,0:17,26.103,36.778
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,3:17,26.37,36.575
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,6:17,26.345,36.581
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,9:17,26.277,36.597
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,12:17,26.196,36.609
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,15:17,26.26,36.638
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,18:17,26.346,36.659
HOG_REEF_64W_32N,32.457,-64.835,10/11/2017,21:17,26.4,36.667
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,0:17,26.223,36.689
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,3:17,26.172,36.696
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,6:17,26.141,36.707
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,9:17,26.045,36.728
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,12:17,26.06,36.713
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,15:17,26.245,36.717
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,18:17,26.788,36.564
HOG_REEF_64W_32N,32.457,-64.835,10/12/2017,21:17,26.621,36.553
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,0:17,26.48,36.562
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,3:17,26.347,36.623
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,6:17,26.313,36.679
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,9:17,26.233,36.69
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,12:17,26.218,36.648
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,15:17,26.524,36.562
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,18:17,26.589,36.703
