Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST_C,Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2_SW_uatm,pCO2 Air (sat) uatm,dpCO2
CRESCENT_64W_32N,32.401,-64.798,8/01/2015,12:17,472.5,2,9.48,395.5,2,8.65,1021.1,29,99.01,27.565,36.219,477.1,399,462.3,386.6,75.7,463.7,387.8,75.9
CRESCENT_64W_32N,32.401,-64.798,8/01/2015,15:17,463.1,2,9.96,394.8,2,9.53,1021.5,29.5,99.7,27.946,36.202,467.7,398.6,453.1,386.1,67,454.5,387.3,67.2
CRESCENT_64W_32N,32.401,-64.798,8/01/2015,18:17,447.6,2,9.58,395.6,2,8.38,1021.5,30.6,101.03,28.386,36.202,451.9,398.9,437.3,386,51.3,438.7,387.2,51.4
CRESCENT_64W_32N,32.401,-64.798,8/01/2015,21:17,456.8,2,9.13,395.6,2,8.05,1020.5,31.9,101.2,28.118,36.229,461,398.9,445.9,385.8,60.1,447.3,387,60.3
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,0:17,464.6,2,8.3,395.3,2,7.95,1020.9,32.2,100.65,27.961,36.23,468.5,398.5,453.6,385.8,67.8,455,387,68
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,3:17,468.9,2,8.51,395.2,2,8.3,1021.1,31.2,100.42,28.219,36.231,472.9,398.5,457.7,385.6,72,459.1,386.8,72.3
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,6:17,477.3,2,8.45,395.6,2,8.26,1020.5,30.4,99.67,27.917,36.23,481.3,398.9,465.8,386,79.8,467.3,387.2,80
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,9:17,467.1,2,8.32,395.8,2,8.09,1020.7,29.7,99.65,27.852,36.234,471,399,456,386.3,69.7,457.4,387.5,69.9
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,12:17,465.7,2,9.78,395.1,2,8.98,1021.5,29.3,99.65,27.889,36.235,470.4,398.7,455.7,386.3,69.4,457.1,387.5,69.6
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,15:17,474.4,2,10.34,394.6,2,10.27,1022.3,30,99.93,28.152,36.236,479.4,398.7,464.5,386.3,78.2,466,387.5,78.4
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,18:17,462.7,2,9.38,396.3,2,7.24,1022.1,31.5,100.53,28.602,36.232,467.1,399.2,452.1,386.4,65.7,453.5,387.6,65.9
CRESCENT_64W_32N,32.401,-64.798,8/02/2015,21:17,463.5,2,9.42,395.8,2,7.97,1021.9,32.9,100.76,28.465,36.241,468,398.9,453,386.2,66.8,454.4,387.4,67
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,0:17,466.4,2,8.61,396.6,2,7.76,1022.4,33.2,100.49,28.107,36.243,470.4,399.7,455.9,387.4,68.6,457.4,388.6,68.8
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,3:17,470.1,2,8.72,394.7,2,8.31,1022.4,31.8,100.33,28.396,36.25,474.3,398.1,459.4,385.6,73.8,460.8,386.8,74
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,6:17,487.5,2,8.68,395.5,2,8.33,1021.5,30.8,99.54,28.291,36.244,491.8,398.8,476,386.1,90,477.5,387.3,90.3
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,9:17,466.6,2,8.61,395.3,2,8.23,1021.9,30,99.51,27.929,36.252,470.7,398.6,456.2,386.3,69.8,457.6,387.5,70.1
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,12:17,464.8,2,10.04,394.8,2,8.98,1022.7,29.7,99.57,27.954,36.252,469.5,398.4,455.3,386.4,68.9,456.7,387.6,69.2
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,15:17,462.8,2,10.63,394.7,2,9.58,1023.3,30.3,100.16,28.349,36.238,467.8,398.5,453.5,386.4,67.1,455,387.6,67.3
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,18:17,464.4,2,8.18,394.9,2,7.89,1023.7,31.4,100.5,28.512,36.198,468.2,398.1,454,386,68,455.4,387.2,68.2
CRESCENT_64W_32N,32.401,-64.798,8/03/2015,21:17,456.6,2,9.31,394.3,2,9.01,1023,31.1,101.06,28.61,36.146,460.9,397.9,446.5,385.4,61,447.8,386.6,61.2
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,0:17,460.9,2,8.65,395.5,2,8.43,1023.9,31.5,100.89,28.197,36.253,464.9,398.8,451.2,387.1,64.1,452.6,388.3,64.3
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,3:17,473.6,2,8.61,394.8,2,8.36,1024.3,30.8,100.01,28.168,36.236,477.8,398.2,463.9,386.6,77.3,465.3,387.8,77.5
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,6:17,477,2,8.61,395.9,2,8.2,1023.3,30.2,99.48,28.159,36.222,481.1,399.2,466.7,387.2,79.5,468.1,388.4,79.7
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,9:17,471.7,2,8.51,397.2,2,8.18,1023.7,29.7,99.31,28.116,36.246,475.8,400.5,461.7,388.7,73.1,463.2,389.9,73.3
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,12:17,468.4,2,9.91,394.6,2,8.54,1024.8,29.4,99.25,28.12,36.258,473.1,398,459.7,386.7,73,461.1,387.9,73.2
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,15:17,469.2,2,9.6,394.6,2,8.58,1024.9,29.7,99.67,28.321,36.235,473.8,398,460.1,386.5,73.6,461.6,387.7,73.8
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,18:17,461.2,2,9.99,395.2,2,8.3,1024.3,30.6,100.56,28.717,36.238,465.8,398.6,451.8,386.5,65.2,453.2,387.7,65.4
CRESCENT_64W_32N,32.401,-64.798,8/04/2015,21:17,459.6,2,9.52,394.6,2,8.28,1024.3,31.9,101.3,28.895,36.243,464,397.9,449.8,385.8,64.1,451.2,387,64.3
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,0:17,462.4,2,8.86,395.8,2,8.31,1024.7,32.2,101.09,28.378,36.257,466.5,399.1,452.9,387.5,65.4,454.3,388.7,65.6
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,3:17,471.3,2,8.85,395.3,2,8.47,1024.7,31.3,100.57,28.321,36.256,475.5,398.7,461.7,387.2,74.5,463.1,388.4,74.8
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,6:17,482,2,8.77,394.9,2,8.44,1023.6,30.4,99.74,28.423,36.259,486.3,398.3,471.6,386.2,85.4,473.1,387.4,85.6
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,9:17,488.6,2,8.64,396.1,2,8.38,1022.8,29.9,99.09,28.383,36.262,492.9,399.5,477.6,387.1,90.5,479.1,388.3,90.8
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,12:17,475.8,2,10.06,394.5,2,9.03,1023.3,29.6,99.05,28.319,36.273,480.7,398.1,466.1,386,80,467.5,387.2,80.3
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,15:17,472.4,2,10.61,393.8,2,10.09,1023.1,30.2,99.93,28.649,36.275,477.5,397.8,462.6,385.4,77.2,464.1,386.6,77.5
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,18:17,463.2,2,10.01,394.8,2,8.49,1021.9,31.2,100.83,29.003,36.26,467.9,398.2,452.4,385,67.4,453.8,386.2,67.6
CRESCENT_64W_32N,32.401,-64.798,8/05/2015,21:17,461.8,2,9.71,394.8,2,8.49,1021.1,32.2,101.62,29.108,36.258,466.3,398.2,450.4,384.6,65.8,451.8,385.7,66
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,0:17,465.4,2,8.88,394.3,2,8.24,1021.1,32.5,101.41,28.594,36.276,469.6,397.6,454,384.5,69.6,455.5,385.6,69.8
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,3:17,479.6,2,8.99,394.5,2,8.51,1020.4,31.5,100.54,28.564,36.276,484,397.9,467.7,384.5,83.2,469.1,385.7,83.4
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,6:17,482.6,2,9.01,394.7,2,8.61,1019.1,30.6,100.08,28.657,36.285,487,398.1,469.9,384.1,85.8,471.3,385.3,86
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,9:17,495.5,2,8.54,394.7,2,8.01,1018.7,30.1,99.06,28.503,36.295,499.8,397.9,482.2,383.9,98.4,483.7,385,98.7
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,12:17,489.5,2,8.37,394.6,2,8.06,1019.3,29.4,98.72,28.362,36.294,493.7,397.8,476.7,384.1,92.6,478.2,385.3,92.9
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,15:17,479.4,2,9.99,394.3,2,8.97,1019.1,29.3,99.08,28.473,36.298,484.2,397.8,467.3,384,83.4,468.8,385.2,83.6
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,18:17,464,2,9.45,394.4,2,8.45,1018.2,29.9,99.98,28.597,36.32,468.4,397.7,451.6,383.4,68.2,453,384.6,68.4
CRESCENT_64W_32N,32.401,-64.798,8/06/2015,21:17,450,2,9.47,394.1,2,8.4,1017.3,30.1,100.97,28.685,36.345,454.3,397.4,437.5,382.7,54.8,438.8,383.9,54.9
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,0:17,465.9,2,8.57,394.7,2,8.03,1017.6,30.3,100.96,28.527,36.312,470,397.9,452.9,383.4,69.5,454.3,384.6,69.7
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,3:17,467.8,2,8.55,394.5,2,8,1017.3,29.8,100.81,28.505,36.311,471.8,397.7,454.6,383.1,71.5,456,384.3,71.7
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,6:17,487.5,2,8.51,393.8,2,7.98,1016.2,29.3,99.83,28.397,36.316,491.7,396.9,473.3,382.1,91.2,474.7,383.3,91.5
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,9:17,477.6,2,8.32,394.5,2,7.77,1016.8,28.8,99.48,28.354,36.319,481.6,397.6,463.9,383,80.9,465.3,384.1,81.1
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,12:17,476.4,2,9.66,394.8,2,8.71,1016.9,28.7,99.56,28.418,36.315,481.1,398.3,463.4,383.6,79.8,464.8,384.8,80
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,15:17,475.7,2,10.29,393.4,2,10.09,1016.8,29.5,99.82,28.545,36.32,480.7,397.4,462.8,382.7,80.2,464.2,383.8,80.4
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,18:17,464.4,2,10.53,393.9,2,9.39,1016,30.9,100.78,28.998,36.33,469.4,397.6,451.1,382.1,69,452.5,383.3,69.2
CRESCENT_64W_32N,32.401,-64.798,8/07/2015,21:17,463.3,2,9.36,394.8,2,7.79,1015.6,32.1,101.57,29.141,36.33,467.7,397.9,449.1,382.1,67,450.5,383.2,67.2
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,0:17,479.8,2,8.98,394.9,2,8,1016.1,32,100.82,28.797,36.324,484.2,398,465.6,382.8,82.8,467,383.9,83.1
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,3:17,490.8,2,9.05,394.7,2,8.45,1015.9,30.9,99.82,28.646,36.319,495.3,398.1,476.3,382.9,93.4,477.8,384,93.7
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,6:17,490.3,2,8.96,394.5,2,8.36,1014.9,30.2,99.24,28.566,36.323,494.7,397.8,475.4,382.2,93.1,476.8,383.4,93.4
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,9:17,495,2,8.91,394.5,2,8.35,1015.2,29.7,98.8,28.49,36.314,499.5,397.8,480.2,382.4,97.7,481.6,383.6,98
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,12:17,483.9,2,10.2,394.3,2,9.04,1016.4,29.5,98.84,28.544,36.314,488.9,397.9,470.5,382.9,87.6,471.9,384.1,87.9
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,15:17,466.1,2,10.78,393.7,2,9.97,1016.8,30.1,100.01,28.831,36.324,471.2,397.6,453.4,382.6,70.8,454.8,383.8,71
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,18:17,465.1,2,10.33,394,2,8.59,1016.5,31.2,100.87,29.108,36.329,470,397.4,451.8,382.1,69.7,453.1,383.2,69.9
CRESCENT_64W_32N,32.401,-64.798,8/08/2015,21:17,461,2,10.19,393.8,2,8.67,1016.4,32.3,101.81,29.32,36.341,465.8,397.3,447.5,381.7,65.8,448.8,382.8,66
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,0:17,461.3,2,9.17,393.7,2,8.3,1017.2,32.7,101.88,29.036,36.322,465.5,397,447.9,382,65.9,449.3,383.1,66.1
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,3:17,474.2,2,9.21,393.5,2,8.67,1017.3,31.7,101.2,28.737,36.323,478.6,397,460.8,382.2,78.6,462.2,383.4,78.8
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,6:17,497.3,2,9.11,393.9,2,8.68,1016.4,30.7,99.78,28.661,36.331,501.9,397.3,482.9,382.3,100.6,484.4,383.5,100.9
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,9:17,492,2,8.86,393.8,2,8.45,1015.7,30.1,99.22,28.717,36.333,496.4,397.1,477.2,381.8,95.4,478.7,383,95.7
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,12:17,486.6,2,10.39,393.2,2,10.09,1017,29.7,99.28,28.741,36.328,491.7,397.2,473.3,382.4,90.9,474.7,383.5,91.2
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,15:17,484.6,2,9.49,393.6,2,9.66,1016.9,29.5,99.25,28.695,36.323,489.3,397.5,471,382.6,88.4,472.4,383.8,88.7
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,18:17,476.6,2,10.33,394.4,2,9.46,1016,30.2,99.94,29.068,36.315,481.5,398.2,462.7,382.6,80.1,464.1,383.8,80.4
CRESCENT_64W_32N,32.401,-64.798,8/09/2015,21:17,467.2,2,9.89,394.3,2,8.79,1015.5,31.5,100.77,29.127,36.346,471.9,397.8,453.1,382,71.1,454.5,383.2,71.3
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,0:17,468.4,2,8.47,394.3,2,8.29,1017,31.7,101.06,29.134,36.337,472.4,397.6,454.3,382.4,71.9,455.7,383.6,72.2
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,3:17,474.5,2,8.45,394.2,2,8.3,1016.9,30.3,100.72,28.779,36.325,478.6,397.5,460.6,382.6,78,462,383.7,78.2
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,6:17,480.9,2,8.53,394.2,2,8.39,1016,29.5,100.01,28.568,36.32,485.1,397.5,466.6,382.4,84.2,468,383.6,84.5
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,9:17,483.5,2,8.59,394.1,2,8.47,1015.7,29,99.41,28.555,36.318,487.7,397.5,469,382.3,86.7,470.4,383.4,87
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,12:17,478.7,2,9.77,393.3,2,9.68,1016.9,28.8,99.4,28.606,36.326,483.4,397.1,465.4,382.3,83.1,466.8,383.5,83.3
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,15:17,477.4,2,10.29,393.9,2,9.03,1017.7,29.3,99.42,28.709,36.332,482.4,397.5,464.7,382.9,81.8,466.1,384.1,82
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,18:17,461.4,2,9.92,393.6,2,9.2,1017.6,30.5,100.9,29.206,36.345,466,397.2,448.4,382.2,66.2,449.8,383.4,66.4
CRESCENT_64W_32N,32.401,-64.798,8/10/2015,21:17,463.6,2,9.22,393.6,2,8.42,1017,31.3,101.29,29.164,36.349,467.9,397,449.9,381.7,68.2,451.3,382.9,68.4
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,0:17,471.7,2,9.17,394,2,8.5,1018.4,31.1,101.08,28.952,36.359,476.1,397.3,458.7,382.8,75.9,460.1,384,76.1
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,3:17,482.2,2,9.13,393.9,2,8.58,1019.2,30.5,100.33,28.772,36.36,486.6,397.3,469.4,383.3,86.1,470.9,384.5,86.4
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,6:17,482.7,2,9.13,394.1,2,8.59,1018.6,30,99.82,28.746,36.354,487.1,397.5,469.6,383.2,86.4,471.1,384.4,86.7
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,9:17,485.8,2,8.94,394.2,2,8.41,1019.2,29.6,99.19,28.6,36.36,490.2,397.6,473,383.7,89.3,474.5,384.9,89.6
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,12:17,497.9,2,9.71,394,2,9.09,1020.9,29.4,98.4,28.552,36.36,502.8,397.6,486.1,384.4,101.7,487.6,385.6,102
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,15:17,477,2,10.03,394,2,9,1021.2,29.6,98.84,28.775,36.338,481.8,397.6,465.8,384.3,81.4,467.2,385.5,81.7
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,18:17,464.3,2,10.38,393.9,2,8.83,1021.1,30.4,100.09,29.187,36.354,469.2,397.4,453.1,383.8,69.3,454.5,384.9,69.5
CRESCENT_64W_32N,32.401,-64.798,8/11/2015,21:17,464.3,2,9.19,394.3,2,8.17,1020.5,31.5,100.87,29.231,36.361,468.6,397.6,452.2,383.6,68.6,453.6,384.8,68.8
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,0:17,468,2,9.13,393.6,2,8.51,1021.3,31.1,100.9,29.055,36.345,472.3,397,456.3,383.5,72.8,457.7,384.7,73
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,3:17,483.1,2,9.07,393.8,2,8.42,1021.9,30.4,99.91,28.748,36.354,487.5,397.2,471.6,384.2,87.4,473,385.4,87.6
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,6:17,482.4,2,8.91,394.2,2,8.44,1021.1,29.7,99.43,28.714,36.337,486.7,397.6,470.5,384.3,86.1,471.9,385.5,86.4
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,9:17,500.1,2,8.97,394.3,2,8.5,1021.1,29.3,98.31,28.527,36.34,504.6,397.7,488,384.6,103.4,489.5,385.8,103.7
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,12:17,489.7,2,10.1,393.3,2,9.66,1021.9,29.2,98.3,28.596,36.353,494.7,397.2,478.7,384.3,94.4,480.2,385.5,94.7
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,15:17,471.8,2,10.61,393.4,2,9.89,1022,29.8,99.27,28.957,36.359,476.8,397.4,461.1,384.3,76.8,462.5,385.4,77.1
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,18:17,468.6,2,10.51,393,2,9.31,1021.3,31,100.35,29.248,36.365,473.6,396.7,457.3,383.1,74.2,458.7,384.3,74.5
CRESCENT_64W_32N,32.401,-64.798,8/12/2015,21:17,469.5,2,9.95,392.6,2,8.77,1020.7,32,100.93,29.238,36.368,474.3,396.1,457.7,382.3,75.5,459.1,383.4,75.7
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,0:17,473.2,2,9.49,392.7,2,8.67,1021.8,32,100.83,28.982,36.371,477.8,396.1,461.9,383,78.9,463.3,384.1,79.2
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,3:17,481.5,2,9.26,390.8,2,8.69,1022,31,100.18,28.84,36.36,486,394.2,470.1,381.3,88.7,471.5,382.5,89
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,6:17,496.7,2,9.31,390.3,2,8.77,1021,30.3,99.17,28.736,36.362,501.3,393.8,484.6,380.6,104,486.1,381.8,104.3
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,9:17,506.5,2,9.17,389.2,2,8.61,1020.4,29.8,98.09,28.67,36.364,511.2,392.6,493.8,379.3,114.6,495.3,380.4,114.9
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,12:17,492.9,2,10.46,387.9,2,9.74,1021.5,29.7,98.04,28.765,36.364,498.1,391.7,481.7,378.8,102.9,483.1,379.9,103.2
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,15:17,474.7,2,10.67,388.2,2,9.5,1022,30.2,99.12,29.139,36.362,479.8,391.9,463.8,378.8,85,465.2,380,85.2
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,18:17,473.5,2,10.36,388.4,2,9.15,1021.7,31.2,100.15,29.422,36.367,478.5,392,462,378.5,83.5,463.5,379.7,83.8
CRESCENT_64W_32N,32.401,-64.798,8/13/2015,21:17,469.1,2,9.97,388.6,2,8.9,1021.1,32.2,100.96,29.438,36.369,473.8,392.1,457.2,378.4,78.8,458.6,379.6,79
CRESCENT_64W_32N,32.401,-64.798,8/14/2015,0:17,472.1,2,9.85,388.4,2,8.79,1021.9,32.1,100.9,29.235,36.375,476.8,391.8,460.7,378.6,82,462.1,379.8,82.3
CRESCENT_64W_32N,32.401,-64.798,8/14/2015,3:17,481.1,2,9.63,388.7,2,8.74,1022.5,31.2,100.5,29.014,36.381,485.8,392.1,470,379.3,90.6,471.4,380.5,90.9
CRESCENT_64W_32N,32.401,-64.798,8/14/2015,6:17,486.6,2,9.37,390.3,2,8.66,1021.7,30.5,99.96,28.929,36.386,491.2,393.7,474.8,380.6,94.2,476.3,381.8,94.5
