"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"19","GO:0000413","Pastreoides03539",3.35172007263653e-29,1.0862182696781e-05,0.0212598996689086,4.6059329794889e-30,0.546914398507446,0.00200152711914963,0.864390112478344,0.0016825372585749,0.99997812304266,2,5,"protein peptidyl-prolyl isomerization","BP","protein metabolism","P"
"20","GO:0000413","Pastreoides03539",3.35172007263653e-29,1.0862182696781e-05,0.0212598996689086,4.6059329794889e-30,0.546914398507446,0.00200152711914963,0.864390112478344,0.0016825372585749,0.99997812304266,2,5,"protein peptidyl-prolyl isomerization","BP","protein metabolism","P"
"21","GO:0000974","Pastreoides48386",0.000932443262146001,9.5239593671407e-10,0.100663709862162,9.86939764672762e-09,0.988122287771753,5.90546720633012e-11,0.85428683721694,NA,NA,NA,NA,NA,NA,NA,NA
"22","GO:0000978","Pastreoides47562",0.000197009588151454,0.503421491548194,0.892658965362231,0.751368648768775,0.786407111474301,0.0210529417092555,0.993618428598981,NA,NA,NA,NA,NA,NA,NA,NA
"23","GO:0001178","Pastreoides11347",1.22803012751892e-11,9.36848044401498e-06,0.0760809794887178,0.681159223950022,0.531432440408743,0.00251172617193143,0.864390112478344,NA,NA,NA,NA,NA,NA,NA,NA
"24","GO:0001654","Pastreoides08834",0.694697084031291,0.150200378673865,1.47763915630129e-13,0.246244440607498,0.202595657348585,0.000506186102958989,0.982611431606068,NA,NA,NA,NA,NA,NA,NA,NA
"25","GO:0001666","Pastreoides08124",0.614005929611297,7.14331242043399e-06,0.301963420539139,4.11858900535648e-09,0.902360485983429,0.0367274471159348,0.551815734662987,NA,NA,NA,NA,NA,NA,NA,NA
"26","GO:0001701","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"27","GO:0001708","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"28","GO:0001726","Pastreoides15154",0.756215364290609,0.703040215531357,0.793565898105096,0.970103524177553,0.999607645017606,0.0177944682259665,0.982270812787384,NA,NA,NA,NA,NA,NA,NA,NA
"29","GO:0001889","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"30","GO:0001947","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"31","GO:0001955","Pastreoides45785",0.844354583616846,0.463599704817509,0.802431067514725,0.61301341495857,0.939356794181084,0.0128121589513791,0.653002819297854,0.0130759519330601,1,1,1,"blood vessel maturation","BP","developmental processes","P"
"32","GO:0002040","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"33","GO:0002244","Pastreoides11347",1.22803012751892e-11,9.36848044401498e-06,0.0760809794887178,0.681159223950022,0.531432440408743,0.00251172617193143,0.864390112478344,NA,NA,NA,NA,NA,NA,NA,NA
"34","GO:0002437","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,0.0386113436561252,0.999500117219897,1,3,"inflammatory response to antigenic stimulus","BP","stress response","P"
"35","GO:0003160","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"36","GO:0003162","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"37","GO:0003169","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"38","GO:0003180","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
"39","GO:0003181","Pastreoides07243",0.992695811350681,0.98386882520418,0.707460467242177,0.336720201990786,0.718802397371619,0.0240808920314471,1,NA,NA,NA,NA,NA,NA,NA,NA
