"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"220","GO:0008017","Pastreoides19269",0.959225691312476,0.229007277436836,0.896016608511049,0.143223398176703,0.636815442285595,0.959747474407593,0.0460776366612862,NA,NA,NA,NA,NA,NA,NA,NA
"221","GO:0008017","Pastreoides19269",0.959225691312476,0.229007277436836,0.896016608511049,0.143223398176703,0.636815442285595,0.959747474407593,0.0460776366612862,NA,NA,NA,NA,NA,NA,NA,NA
"222","GO:0008017","Pastreoides26679",0.0389758329568927,0.486578918642252,0.038136586638413,0.73528220823135,0.442385018904151,0.960922185150061,0.0346622356765775,NA,NA,NA,NA,NA,NA,NA,NA
"223","GO:0008017","Pastreoides26679",0.0389758329568927,0.486578918642252,0.038136586638413,0.73528220823135,0.442385018904151,0.960922185150061,0.0346622356765775,NA,NA,NA,NA,NA,NA,NA,NA
"224","GO:0008021","Pastreoides19269",0.959225691312476,0.229007277436836,0.896016608511049,0.143223398176703,0.636815442285595,0.959747474407593,0.0460776366612862,NA,NA,NA,NA,NA,NA,NA,NA
"225","GO:0008022","Pastreoides02486",0.00155899268137436,0.000175287400309534,0.000284527536354058,0.606837854069665,0.232666617618326,0.00417847473652389,0.00860870419621057,NA,NA,NA,NA,NA,NA,NA,NA
"226","GO:0008137","Pastreoides64575",0.172541526833495,2.20010309012961e-77,4.18680978447993e-127,9.61154220805253e-07,3.1572748185055e-13,1.09064366066555e-54,0.00167288549245576,0.000313629825272174,0.99999894398945,2,3,"NADH dehydrogenase (ubiquinone) activity","MF","other molecular function","F"
"227","GO:0008137","Pastreoides64576",0.965504215899555,2.81066535618855e-48,8.96476556715154e-111,0.00126559210738518,0.22007092227587,5.26558694048606e-38,9.99402538892776e-11,0.000313629825272174,0.99999894398945,2,3,"NADH dehydrogenase (ubiquinone) activity","MF","other molecular function","F"
"228","GO:0008150","Pastreoides57974",1.71264754234201e-117,1.55739002317149e-74,0,0,0.00891358027636332,1.38414728290835e-13,1.34066109534834e-55,NA,NA,NA,NA,NA,NA,NA,NA
"229","GO:0008152","Pastreoides28894",6.8445276813637e-55,4.36785830101418e-102,0,8.63628963961201e-108,2.03308881648972e-84,6.49099077992469e-49,4.02665641588668e-21,0.000342802226763342,0.999980533021676,4,34,"metabolic process","BP","other metabolic processes","P"
"230","GO:0008152","Pastreoides57974",1.71264754234201e-117,1.55739002317149e-74,0,0,0.00891358027636332,1.38414728290835e-13,1.34066109534834e-55,0.000342802226763342,0.999980533021676,4,34,"metabolic process","BP","other metabolic processes","P"
"231","GO:0008152","Pastreoides15593",0.264915818947304,0.778788171557216,0.344299298247538,0.901766158059763,0.972511500717861,0.523876504070881,0.0463145258485534,0.000342802226763342,0.999980533021676,4,34,"metabolic process","BP","other metabolic processes","P"
"232","GO:0008152","Pastreoides28896",0.605266424197971,6.22969243067557e-59,0,0,1.73540030737406e-43,8.47236373833817e-28,0.00015601147037834,0.000342802226763342,0.999980533021676,4,34,"metabolic process","BP","other metabolic processes","P"
"233","GO:0008217","Pastreoides24355",0.165377476735463,0.924151696684225,0.789868595385334,0.835403359096541,0.0594486509369861,0.00071649372691264,0.0042757595906925,NA,NA,NA,NA,NA,NA,NA,NA
"234","GO:0008235","Pastreoides30065",0.000746218063183134,0.871392878038758,0.809497830429803,0.928490986442606,0.568883043013391,0.660025507530847,0.00869992565743642,NA,NA,NA,NA,NA,NA,NA,NA
"235","GO:0008270","Pastreoides30065",0.000746218063183134,0.871392878038758,0.809497830429803,0.928490986442606,0.568883043013391,0.660025507530847,0.00869992565743642,NA,NA,NA,NA,NA,NA,NA,NA
"236","GO:0008284","Pastreoides21874",1.30710092180097e-16,0.596256886830416,0.251607682773267,0.00415476071001683,0.588041558404518,0.0503089473827555,0.00301418304969535,NA,NA,NA,NA,NA,NA,NA,NA
"237","GO:0008285","Pastreoides09298",0.987799490818095,0.559431934575804,0.952468122915206,0.811532506559973,0.810408092726873,0.782489083705882,0.0155819392887026,NA,NA,NA,NA,NA,NA,NA,NA
"238","GO:0008345","Pastreoides19269",0.959225691312476,0.229007277436836,0.896016608511049,0.143223398176703,0.636815442285595,0.959747474407593,0.0460776366612862,NA,NA,NA,NA,NA,NA,NA,NA
"239","GO:0008417","Pastreoides22987",0.959014276590144,0.846225762842613,0.607521075271167,0.76676282925998,0.396255309996589,0.788190515622181,0.013739973160217,0.0408228282206552,0.999373465770943,1,4,"fucosyltransferase activity","MF","other molecular function","F"
"240","GO:0008543","Pastreoides26679",0.0389758329568927,0.486578918642252,0.038136586638413,0.73528220823135,0.442385018904151,0.960922185150061,0.0346622356765775,NA,NA,NA,NA,NA,NA,NA,NA
"241","GO:0008544","Pastreoides14803",1.15392876731798e-23,0.921238336543919,0.592443978662117,0.642343710397242,0.263059550134049,0.549270755764407,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"242","GO:0008569","Pastreoides06635",0.959484685433536,0.0663223666208282,0.552289712310536,0.746371234603273,0.824695593272141,0.922013352274656,0.0460776366612862,NA,NA,NA,NA,NA,NA,NA,NA
"243","GO:0008585","Pastreoides31920",0.0170231300981064,0.265852871495165,0.177740311022238,0.0611404726301723,0.759702016248211,0.697536888077284,0.0499248187346018,NA,NA,NA,NA,NA,NA,NA,NA
"244","GO:0009055","Pastreoides64575",0.172541526833495,2.20010309012961e-77,4.18680978447993e-127,9.61154220805253e-07,3.1572748185055e-13,1.09064366066555e-54,0.00167288549245576,0.00541785378196613,0.999837291374626,2,11,"electron transfer activity","MF","other molecular function","F"
"245","GO:0009055","Pastreoides64576",0.965504215899555,2.81066535618855e-48,8.96476556715154e-111,0.00126559210738518,0.22007092227587,5.26558694048606e-38,9.99402538892776e-11,0.00541785378196613,0.999837291374626,2,11,"electron transfer activity","MF","other molecular function","F"
