"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"12","GO:0000126","Pastreoides57981",2.61073111829514e-06,0.0187281746976227,1.19762722319221e-187,0.00147397236200338,1.55558839496316e-10,0.0544007734677706,0.0655478706730789,0.0475842610265524,0.996825591905993,2,4,"transcription factor TFIIIB complex","CC","nucleus","C"
"13","GO:0000132","Pastreoides24119",1.23335837968465e-88,2.45295551123021e-05,0.828161604513265,3.44960228502593e-09,0.982366292335021,0.702114862517576,0.944882199510928,NA,NA,NA,NA,NA,NA,NA,NA
"14","GO:0000137","Pastreoides10252",0.0778122824117036,0.0081318901286621,0.881180788089177,6.20373476638309e-05,0.32602753024806,0.786186285027249,0.818618646230973,NA,NA,NA,NA,NA,NA,NA,NA
"15","GO:0000138","Pastreoides10252",0.0778122824117036,0.0081318901286621,0.881180788089177,6.20373476638309e-05,0.32602753024806,0.786186285027249,0.818618646230973,NA,NA,NA,NA,NA,NA,NA,NA
"16","GO:0000139","Pastreoides27332",0.0160997818078458,0.646579130037351,0.795269907167677,8.79336905083263e-10,0.452101740575063,0.991822100019792,1,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"17","GO:0000139","Pastreoides48451",7.79200760303862e-06,0.0657452524883508,2.10375256730617e-08,0.00480127980104586,0.562665235737027,0.163521984592484,0.00888006614268659,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"18","GO:0000139","Pastreoides03304",0.709031813961917,0.795553733635284,0.937991262527562,0.0419967376336178,0.919171216859067,0.850955501909011,1,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"19","GO:0000139","Pastreoides09294",0.681560030178967,0.620768545889989,0.795858290363505,0.0273039544978502,0.656141132178647,0.745819091112923,1,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"20","GO:0000139","Pastreoides30342",0.00212878788483092,0.0765572332722905,0.000132335180987914,0.0380314981666535,0.72144763664556,0.0353124192258516,0.0927765197894012,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"21","GO:0000139","Pastreoides10252",0.0778122824117036,0.0081318901286621,0.881180788089177,6.20373476638309e-05,0.32602753024806,0.786186285027249,0.818618646230973,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"22","GO:0000139","Pastreoides23988",4.8905792509731e-12,0.982035159269525,0.875887442525384,6.83115762584939e-12,0.125212709351057,0.750790386254953,0.919261755082283,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
