sample_uid	11	12	13	14	15	18	19	16	17	21	20	22	23	24
336	0.9600452803004965	0	0	0	0	0	0	0	0	0	0	0	0	0
381	0.9454844108349345	0	0	0	0	0	0	0	0	0	0	0	0	0
361	0.9435067171891146	0	0	0	0	0	0	0	0	0	0	0	0	0
367	0.939972982930124	0	0	0	0	0	0	0	0	0	0	0	0	0
331	0.9362986220129078	0	0	0	0	0	0	0	0	0	0	0	0	0
356	0.9294577269100613	0	0	0	0	0	0	0	0	0	0	0	0	0
378	0.9287887084017764	0	0	0.004608505201679138	0	0	0	0	0	0	0	0	0	0
351	0.9280155642023347	0	0	0	0	0	0	0	0	0	0	0	0	0
348	0.9159886620124928	0	0	0	0	0	0	0	0	0	0	0	0	0
335	0.9152927010003704	0	0	0	0	0	0	0	0	0	0	0	0	0
360	0.9149500486252321	0	0	0	0	0.0022986473344531874	0	0	0	0	0	0	0	0
347	0.9142096936574141	0	0	0.004889975550122249	0	0	0	0	0	0	0	0	0	0
353	0.9133809052554821	0	0	0	0	0	0	0	0	0	0	0	0	0
371	0.9104570188051538	0	0	0	0	0	0	0	0	0	0	0	0	0
355	0.8941485864562788	0	0	0	0.0025952455102252673	0.0048444582857538315	0	0	0	0	0	0	0	0
341	0.892988041413628	0	0	0.003932689478049172	0.0025950399957195215	0	0	0	0	0	0	0	0	0
346	0.8887630811459942	0	0	0	0	0	0	0	0	0	0	0	0	0
379	0.8850795685143651	0	0	0.0047349496244081316	0.0008188258748976468	0	0	0	0	0	0	0	0	0
333	0.8847160692710432	0	0	0.013458182306349847	0	0	0	0	0	0	0	0	0	0
362	0.8840291583830351	0	0	0	0	0	0	0	0	0	0	0	0	0
357	0.8828081520154771	0	0	0	0.000980574033339517	0.00039753001351602044	0.000848064028834177	0	0	0	0	0	0	0
377	0.8797134747938911	0	0	0	0	0	0	0	0.002000270306798216	0	0	0	0	0
323	0.879232374768089	0	0	0	0	0	0	0	0	0.008319805194805194	0	0	0	0
326	0.8696153639826188	0	0	0	0	0	0	0	0	0	0	0	0	0
375	0.8678626121198862	0	0	0	0	0	0	0	0	0	0	0	0	0
328	0.8625965011686381	0	0	0	0	0	0	0	0	0	0	0	0	0
380	0.8623114411696449	0	0	0.003597122302158273	0	0.011278718960315619	0	0	0	0	0	0	0	0
329	0.843313095304406	0	0	0	0	0.03648415306633989	0	0	0	0	0.02116637887818192	0	0	0
339	0.7989487516425756	0	0	0.010512483574244415	0.05708862607679953	0	0	0	0	0	0	0	0	0
364	0.7920826014309583	0	0	0	0	0.07791011524784713	0	0	0	0	0	0	0	0
327	0.6328158644874188	0	0	0	0	0	0	0.0569694235383385	0	0	0	0	0	0
359	0	0.9793841036816149	0	0	0	0	0	0	0	0	0	0	0	0
332	0	0.9736992952759888	0	0	0	0	0	0	0	0	0	0	0	0
376	0	0.9720763063312138	0	0	0	0	0	0	0	0	0	0	0	0
373	0	0.9623274612979485	0	0	0	0	0	0	0	0	0	0	0	0
325	0	0.9460296872748234	0	0	0	0	0	0	0	0.016212710765239946	0	0	0	0
369	0	0.9344480756417172	0	0	0	0	0	0	0	0	0	0	0	0
358	0	0.931424464785536	0	0	0	0	0	0	0	0	0	0	0	0
344	0	0.9219539272828199	0	0	0	0	0	0	0	0	0	0.007715792395226201	0	0
330	0	0.9210300429184549	0	0	0	0	0	0	0	0	0	0	0	0
365	0	0.9193836978131213	0	0	0	0	0	0	0	0	0	0	0	0
340	0	0.9179311656208405	0	0	0	0	0	0	0	0	0	0	0	0
343	0	0.9164584374479426	0	0	0	0	0	0	0	0	0	0	0	0
368	0	0.9150232163363123	0	0	0	0	0	0	0	0	0	0	0	0
334	0	0.9112465907267769	0	0	0	0	0	0	0	0	0	0	0	0
354	0	0.9102299147507104	0	0	0	0	0	0	0	0	0	0	0	0
352	0	0.8976975204065918	0	0	0	0	0	0	0	0	0	0	0	0
374	0	0.8943853911147451	0	0	0	0	0	0	0	0	0	0	0	0
366	0	0.8870235038514714	0	0	0	0	0	0	0	0.01889525314372243	0	0	0	0.011060635986569228
372	0	0.8789398572884811	0	0	0	0	0.005056065239551478	0	0	0	0	0	0	0
338	0	0.8778027293142167	0	0	0	0	0	0	0	0	0	0	0	0
324	0	0.8305696929896569	0	0	0	0	0	0	0	0.07133475619766869	0	0	0.01264160236414382	0
342	0	0.7688285537981878	0	0	0.04576012471176642	0	0	0	0	0	0	0	0	0
337	0	0	0.8799460052307433	0	0	0	0	0	0	0	0	0	0	0
370	0	0	0.8708696148142515	0	0	0	0	0	0	0	0	0	0	0
349	0	0	0.864012062995644	0	0	0	0	0	0	0	0	0	0	0
350	0	0	0.861928679055751	0	0	0	0	0	0	0	0	0	0	0
345	0	0	0.8608643094590511	0	0	0	0	0	0	0	0	0	0	0
363	0	0	0	0	0	0	0	0	0	0	0	0	0	0
